unique_row,study_ID,long_cite,short_cite,peer_reviewed,coder,expt_num,expt_condition,same_infant,response_mode,exposure_phase,method,dependent_measure,participant_design,native_lang,infant_type,group_name_1,group_name_2,n_1,n_2,mean_age_1,mean_age_2,x_1,x_2,SD_1,SD_2,t,F,r,d,d_var,corr,test_lang,stimuli_link,data_link,age_range_1,age_range_2,n_excluded_1,n_excluded_2,gender_1,gender_2,num_trials,special_cases_measures,x_dif,SD_dif,contrast_sampa,audio_condition,speaker,speech_type,object_stimulus,cue_type,N_AFC,mean_comprehension_vocab,mean_production_vocab,pointing_modality,motive,correlation_type,condition_type,stimulus_naturalness,contrast_pseudoIPA,sampa_comments,counterbalanced,backness,height,nasality,roundness,tenseness,length,F1_1,F2_1,F1_2,F2_2,duration_word_1,duration_word_2,duration_vowel_1,duration_vowel_2,peripherality,Linguistic,words_to_passage,edge_alignment,familiarization_voice,familiarization_register,familiarization_affect,test_voice,test_register,indexical,rule.type,repetitions,types,tokens,expt_condition2,word_round,word_spiky,multiple_age_groups_younger_older,replication,native,label_present,instruction_code,taxonomic_type,tokens_per_trial,word_types_per_cond,publication_type,main_or_baseline_study,Modality,Semantics,TrainingRule,Speech,Nonspeech,CorrectPronunciation,Mispronunciation,is_correct,n_feature,type_feature,mispron_location,scenarios,Hamlin_Lab,stimuli_type,minimal_pairs,cues_present,word_typicality,ME_trial_type,preceding,task_difficulty,median_production_vocab,sentence_structure,agent_argument_type,patient_argument_type,stimuli_modality,stimuli_actor,transitive_event,intransitive_event,presentation_type,character_identification,practice_phase,test_mass_or_distributed,n_train_test_pair,n_test_trial_per_pair,n_repetitions_sentence,n_repetitions_video,learning_domain,live_video,task,rhythm_class,speech_manip,percentV,deltaC,deltaV,VarcoV,nPVI_V,rPVI_C,corr_imputed,dataset,short_name,domain,d_calc,d_var_calc,g_calc,g_var_calc,r_calc,r_var_calc,z_calc,z_var_calc,log_odds_calc,log_odds_var_calc,es_method,mean_age,n,same_infant_calc,all_mod,mean_age_months,year
11,Droucker2013,"Droucker, D., Curtin, S. & Vouloumanos, A. (2013). Linking Infant-Directed Speech and Face Preferences to Language Outcomes in Infants at Risk for Autism Spectrum Disorder. Journal of Speech, Language and Hearing Research. 56, 567-576.",Droucker et al. (2013),yes,Alvaro Iturralde,1,sampleA_8mos,1,eye-tracking,test_only,central fixation,looking_time,within_two,Canadian English,typical,NA,NA,22,NA,244,NA,19.66,17.97,4.88,6.69,2.04,NA,0.41,NA,NA,0.819,native,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unfamiliar female,Simulated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.819,Infant directed speech preference,idspref,early_language,0.2886244008088586,0.01834781919868802,0.2778009857785264,0.01699753437953457,0.14283254839388868,0.00431190593289512,0.1438159294680301,0.05263157894736842,0.5235067546895897,0.06036190570458769,group_means_two,244,22,Droucker2013 1,NA,8.01659171646235,2013
12,Droucker2013,"Droucker, D., Curtin, S. & Vouloumanos, A. (2013). Linking Infant-Directed Speech and Face Preferences to Language Outcomes in Infants at Risk for Autism Spectrum Disorder. Journal of Speech, Language and Hearing Research. 56, 567-576.",Droucker et al. (2013),yes,Alvaro Iturralde,1,sampleA_12mos,1,eye-tracking,test_only,central fixation,looking_time,within_two,Canadian English,typical,NA,NA,22,NA,365,NA,20.86,19.5,5.34,5.86,1.98,NA,0.4,NA,NA,0.837,native,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unfamiliar female,Simulated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.837,Infant directed speech preference,idspref,early_language,0.2425958123612905,0.01615574382216442,0.2334984693977421,0.01496678205025201,0.1204152947554335,0.00386577933221567,0.12100241211362583,0.05263157894736842,0.4400201302267923,0.05315026677670206,group_means_two,365,22,Droucker2013 1,NA,11.992032690609664,2013
13,Droucker2013,"Droucker, D., Curtin, S. & Vouloumanos, A. (2013). Linking Infant-Directed Speech and Face Preferences to Language Outcomes in Infants at Risk for Autism Spectrum Disorder. Journal of Speech, Language and Hearing Research. 56, 567-576.",Droucker et al. (2013),yes,Alvaro Iturralde,1,sampleA_18mos,1,eye-tracking,test_only,central fixation,looking_time,within_two,Canadian English,typical,NA,NA,22,NA,548,NA,19.3,15.74,6.96,6.71,2.49,NA,0.48,NA,NA,0.521,native,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unfamiliar female,Simulated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.521,Infant directed speech preference,idspref,early_language,0.5207614940945862,0.04970892122117331,0.5012329380660392,0.0460506553000526,0.2519789663125502,0.01020720588528622,0.25752482698347257,0.05263157894736842,0.9445568669064218,0.16353579588596542,group_means_two,548,22,Droucker2013 1,NA,18.004476477956427,2013
14,Droucker2013,"Droucker, D., Curtin, S. & Vouloumanos, A. (2013). Linking Infant-Directed Speech and Face Preferences to Language Outcomes in Infants at Risk for Autism Spectrum Disorder. Journal of Speech, Language and Hearing Research. 56, 567-576.",Droucker et al. (2013),yes,Martin Zettersten,1,sampleB_6mos,2,eye-tracking,test_only,central fixation,looking_time,within_two,Canadian English,AD_risk,NA,NA,14,NA,183,NA,19.26,19.3,6.22,4.86,-0.04,NA,0.01,NA,NA,0.74,native,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unfamiliar female,Simulated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74,Infant directed speech preference,idspref,early_language,-0.00716643363694475,0.03714469134896688,-0.00671853153463571,0.03264670138092793,-0.00358319381544025,0.00928581515857251,-0.00358320915076548,0.09090909090909093,-0.01299847277451711,0.12220113640495645,group_means_two,183,14,Droucker2013 2,NA,6.012443787346762,2013
15,Droucker2013,"Droucker, D., Curtin, S. & Vouloumanos, A. (2013). Linking Infant-Directed Speech and Face Preferences to Language Outcomes in Infants at Risk for Autism Spectrum Disorder. Journal of Speech, Language and Hearing Research. 56, 567-576.",Droucker et al. (2013),yes,Martin Zettersten,1,sampleB_8mos,2,eye-tracking,test_only,central fixation,looking_time,within_two,Canadian English,AD_risk,NA,NA,14,NA,244,NA,23.42,22.82,6.13,4.72,0.48,NA,0.13,NA,NA,0.654,native,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unfamiliar female,Simulated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.654,Infant directed speech preference,idspref,early_language,0.10967684332783872,0.04985817892722712,0.1028220406198488,0.04382066507275821,0.05475615068462881,0.0123527656012868,0.0548109732959095,0.09090909090909093,0.19893178869924977,0.16402683405682048,group_means_two,244,14,Droucker2013 2,NA,8.01659171646235,2013
16,Droucker2013,"Droucker, D., Curtin, S. & Vouloumanos, A. (2013). Linking Infant-Directed Speech and Face Preferences to Language Outcomes in Infants at Risk for Autism Spectrum Disorder. Journal of Speech, Language and Hearing Research. 56, 567-576.",Droucker et al. (2013),yes,Alvaro Iturralde,1,sampleB_12mos,2,eye-tracking,test_only,central fixation,looking_time,within_two,Canadian English,AD_risk,NA,NA,14,NA,365,NA,20.83,18.91,7.34,5.85,1.9,NA,0.47,NA,NA,0.86,native,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unfamiliar female,Simulated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86,Infant directed speech preference,idspref,early_language,0.28928968957970647,0.02298887587489724,0.2712090839809748,0.02020506668692141,0.14315504262464024,0.00540107103200349,0.14414515545998907,0.09090909090909093,0.5247134550391859,0.07563037017032762,group_means_two,365,14,Droucker2013 2,NA,11.992032690609664,2013
17,Droucker2013,"Droucker, D., Curtin, S. & Vouloumanos, A. (2013). Linking Infant-Directed Speech and Face Preferences to Language Outcomes in Infants at Risk for Autism Spectrum Disorder. Journal of Speech, Language and Hearing Research. 56, 567-576.",Droucker et al. (2013),yes,Alvaro Iturralde,1,sampleB_18mos,2,eye-tracking,test_only,central fixation,looking_time,within_two,Canadian English,AD_risk,NA,NA,14,NA,548,NA,25.02,20.02,7.09,7.27,2.77,NA,0.61,NA,NA,0.558,native,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unfamiliar female,Simulated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.558,Infant directed speech preference,idspref,early_language,0.6963241284216916,0.08045954613650816,0.6528038703953358,0.07071639797154038,0.3288036620745993,0.01427081482871819,0.3414863075471487,0.09090909090909093,1.26299226143221,0.2647012968861777,group_means_two,548,14,Droucker2013 2,NA,18.004476477956427,2013
18,Fernald1985,"Fernald A. (1985). Four-month-old infants prefer to listen to motherese*. Infant Behavior and Development. 8(2), 181-195.",Fernald (1985),yes,Alex Cristia,1,NA,1,behavior,conditioning,conditioned head-turn,target_selection,within_two,American English,typical,NA,NA,48,NA,123,NA,8.73,7.5,NA,NA,2.24,NA,NA,0.32,0.0422,NA,native,NA,NA,10,NA,27,NA,0.4375,NA,15,NA,NA,NA,NA,NA,Unfamiliar mother,Naturalistic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.64,Infant directed speech preference,idspref,early_language,0.274342851191716,0.015784,0.26986986992228584,0.01527350023629489,0.13589884754799125,0.00373138284676773,0.136744858058278,0.02222222222222222,0.4976028890737371,0.05192727862226481,t_two,123,48,Fernald1985 1,NA,4.041150742315037,1985
19,Fernald1987,"Fernald A. & Kuhl, P. (1987). Acoustic determinants of infant preference for motherese speech. Infant Behavior and Development. 10(2), 279-293.",Fernald & Kuhl (1987),yes,Alex Cristia,1,NA,1,behavior,conditioning,conditioned head-turn,target_selection,within_one,American English,typical,NA,NA,20,NA,124,NA,9.8,7.5,NA,NA,3.45,NA,NA,0.771,0.1074305125,NA,artificial,NA,NA,10,NA,9,NA,0.45,NA,15,NA,NA,NA,NA,NA,Unfamiliar mother,Synthesized,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.576,Infant directed speech preference,idspref,early_language,0.7714434522374275,0.06487812500000001,0.7392999750608681,0.0595842502170139,0.35987811108108175,0.01069858356244367,0.37674587042628344,0.0588235294117647,1.399243643210896,0.2134404760114752,t_one,124,20,Fernald1987 1,NA,4.0740056263988995,1987
20,Fernald1987,"Fernald A. & Kuhl, P. (1987). Acoustic determinants of infant preference for motherese speech. Infant Behavior and Development. 10(2), 279-293.",Fernald & Kuhl (1987),yes,Alex Cristia,2,NA,2,behavior,conditioning,conditioned head-turn,target_selection,within_one,American English,typical,NA,NA,20,NA,122,NA,8.15,7.5,NA,NA,0.66,NA,NA,0.148,0.1002738,NA,artificial,NA,NA,10,NA,18,NA,0.5,NA,15,NA,NA,NA,NA,NA,Unfamiliar mother,Synthesized,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.64,Infant directed speech preference,idspref,early_language,0.14758048651498612,0.0505445,0.1414312995768617,0.0464202092013889,0.07359016601592228,0.01243194148143349,0.07372344216202747,0.0588235294117647,0.2676813926142584,0.1662847398836204,t_one,122,20,Fernald1987 2,NA,4.008295858231175,1987
21,Fernald1987,"Fernald A. & Kuhl, P. (1987). Acoustic determinants of infant preference for motherese speech. Infant Behavior and Development. 10(2), 279-293.",Fernald & Kuhl (1987),yes,Alex Cristia,3,NA,3,behavior,conditioning,conditioned head-turn,target_selection,within_one,American English,typical,NA,NA,20,NA,125,NA,8.6,7.5,NA,NA,1.1,NA,NA,0.246,0.10075645,NA,artificial,NA,NA,6,NA,7,NA,0.5,NA,15,NA,NA,NA,NA,NA,Unfamiliar mother,Synthesized,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.521,Infant directed speech preference,idspref,early_language,0.24596747752497689,0.0515125,0.2357188326281029,0.04730922309027779,0.12206409341456868,0.01231102081814332,0.1226758085346042,0.0588235294117647,0.44613565435709734,0.16946933223703853,t_one,125,20,Fernald1987 3,NA,4.106860510482761,1987
22,Hayashi2001,"Hayashi, A.; Tamekawa, Y. & Kiritani, S. (2001). Developmental Change in Auditory Preferences for Speech Stimuli in Japanese Infants. Journal of Speech, Language and Hearing Research. 44, 1189-1200.",Hayashi et al. (2001),yes,Alvaro Iturralde,2,SampleA,1,behavior,familiarization,head-turn preference procedure,looking_time,within_two,Japanese,typical,NA,NA,24,NA,167.5,NA,11.48,8.87,3.4,3.34,5.6,NA,NA,NA,NA,NA,native,NA,NA,85,NA,6.333333333,NA,0.39,NA,16,NA,NA,NA,NA,NA,unfamiliar mother,Naturalistic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.558,Infant directed speech preference,idspref,early_language,0.7744500263621509,0.03161049974013629,0.7480483209179867,0.02949197580352334,0.36109810262470265,0.00519687402988428,0.37814808198930455,0.04761904761904761,1.4046969654468424,0.1039943757852944,group_means_two,167.5,24,Hayashi2001 1,NA,5.5031930840469006,2001
23,Hayashi2001,"Hayashi, A.; Tamekawa, Y. & Kiritani, S. (2001). Developmental Change in Auditory Preferences for Speech Stimuli in Japanese Infants. Journal of Speech, Language and Hearing Research. 44, 1189-1200.",Hayashi et al. (2001),yes,Alvaro Iturralde,2,SampleB,2,behavior,familiarization,head-turn preference procedure,looking_time,within_two,Japanese,typical,NA,NA,31,NA,257.5,NA,8.96,8.71,2.91,2.6,0.37,NA,NA,NA,NA,NA,native,NA,NA,93,NA,6.333333333,NA,0.39,NA,16,NA,NA,NA,NA,NA,unfamiliar mother,Naturalistic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.64,Infant directed speech preference,idspref,early_language,0.0906008237768767,0.06006335205144414,0.08825769902402644,0.05699680011481051,0.0452540021988199,0.01492377289561817,0.04528493247663803,0.03571428571428571,0.16433171656559536,0.1976005079170375,group_means_two,257.5,31,Hayashi2001 2,NA,8.460132651594488,2001
24,Hayashi2001,"Hayashi, A.; Tamekawa, Y. & Kiritani, S. (2001). Developmental Change in Auditory Preferences for Speech Stimuli in Japanese Infants. Journal of Speech, Language and Hearing Research. 44, 1189-1200.",Hayashi et al. (2001),yes,Alvaro Iturralde,2,SampleC,3,behavior,familiarization,head-turn preference procedure,looking_time,within_two,Japanese,typical,NA,NA,34,NA,377,NA,10.66,6.95,3.05,2.26,8.33,NA,NA,NA,NA,NA,native,NA,NA,144,NA,6.333333333,NA,0.39,NA,16,NA,NA,NA,NA,NA,unfamiliar mother,Naturalistic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55,Infant directed speech preference,idspref,early_language,1.3821507384652174,0.05420753713064408,1.349756580532439,0.05169633591713341,0.5685244585549114,0.0042008978127731,0.645339897409041,0.03225806451612903,2.506944130704066,0.1783356490122732,group_means_two,377,34,Hayashi2001 3,NA,12.386291299616008,2001
25,Inoue2011,"Inoue, T., Nakagawa, R., Kondou, M., Koga, T., & Shinohara, K. (2011). Discrimination between mothers’ infant-and adult-directed speech using hidden Markov models. Neuroscience research, 70(1), 62-70.",Inoue et al. (2011),yes,Alvaro Iturralde,3,highMLS,1,behavior,familiarization,head-turn preference procedure,looking_time,within_two,Japanese,typical,High MLS,NA,17,NA,244,NA,4.12,3.97,0.2473863375,0.3710795063,NA,NA,0.24,NA,NA,NA,native,NA,NA,61,NA,3.5,NA,0.41,NA,12,NA,NA,NA,NA,NA,Unfamiliar mother,Naturalistic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.558,Infant directed speech preference,idspref,early_language,0.4756514941813785,0.05865424540932287,0.4518689194723095,0.05293545648191389,0.23137240670375112,0.01243241867253368,0.23563901297346668,0.07142857142857142,0.8627363777432401,0.19296473287814275,group_means_two,244,17,Inoue2011 1,NA,8.01659171646235,2011
26,Inoue2011,"Inoue, T., Nakagawa, R., Kondou, M., Koga, T., & Shinohara, K. (2011). Discrimination between mothers’ infant-and adult-directed speech using hidden Markov models. Neuroscience research, 70(1), 62-70.",Inoue et al. (2011),yes,Alvaro Iturralde,3,lowMLS,2,behavior,familiarization,head-turn preference procedure,looking_time,within_two,Japanese,typical,Low MLS,NA,17,NA,255,NA,3.78,3.71,0.4947726751,0.6184658438,NA,NA,0.06,NA,NA,NA,native,NA,NA,86,NA,3.5,NA,0.235,NA,12,NA,NA,NA,NA,NA,Unfamiliar mother,Naturalistic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.57,Infant directed speech preference,idspref,early_language,0.12499003627067264,0.0510477208578513,0.118740534457139,0.04607056807421079,0.06237333333694039,0.01261356064399722,0.06245440909189598,0.07142857142857142,0.22670684832335783,0.16794027014807675,group_means_two,255,17,Inoue2011 2,NA,8.377995441384833,2011
27,Kaplan1995a,"Kaplan, P. S., Goldstein, M. H., Huckeby, E. R., & Cooper, R. P. (1995). Habituation, sensitization, and infants' responses to motherese speech. Developmental Psychobiology, 28, 45-57.",Kaplan et al. (1995a),yes,Alex Cristia,1,a,1,eye-tracking,test_only,central fixation,looking_time,between,American English,typical,IDS,ADS,40,37,124,124,7.218868,5.878491,NA,NA,NA,NA,NA,0.76,0.05361,NA,native,NA,NA,28,28,7,9,NA,NA,10,NA,NA,NA,NA,NA,Unfamiliar mother; Unfamiliar female,Simulated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.576,Infant directed speech preference,idspref,early_language,0.76,0.05361,0.7522972972972973,0.05252881768170198,0.3549820521520851,0.00893392079509287,0.3711326725262139,0.02702702702702703,1.3784875168180055,0.1763698306474668,between,124,38.5,Kaplan1995a 1,NA,4.0740056263988995,1995
