ds_clean,long_cite,short_cite,same_infant,study_ID,unique_row,d_calc,d_var_calc,mean_age_months,response_mode,behavioral_measure,stimuli_naturalness,exposure_phase
Word Segmentation (combined),"Barker, B.A. & Newman, R.S. (2004). Listen to your mother! The role of talker familiarity in infant streaming. Cognition 94: B45-53. DOI:10.1016/j.cognition.2004.06.001",Barker & Newman (2004),1,BarkerNewman2004,9,0.35375295125533734,0.02009180625931895,7.435875069303271,behavior,looking,NA,familiarization
Word Segmentation (combined),"Barker, B.A. & Newman, R.S. (2004). Listen to your mother! The role of talker familiarity in infant streaming. Cognition 94: B45-53. DOI:10.1016/j.cognition.2004.06.001",Barker & Newman (2004),2,BarkerNewman2004,10,-0.08450163280208622,0.01655608082046818,7.445869525041582,behavior,looking,NA,familiarization
Word Segmentation (combined),"Bartels, S., Darcy, I., & Höhle, B. (2009). Schwa Syllables Facilitate Word Segmentation for 9-month-old German-learning Infants. In: Chanderlee, J. et al. (Eds.), Proceedings of the 33rd Boston University Conference on Language Development. Cascadilla Press, Somerville, MA, pp. 73-84.","Bartels, Darcy, & Hoehle (2009)",1,BartelsDarcyHoehle2009,11,0.41526520706565334,0.02125752738212999,8.849791576829093,behavior,looking,NA,familiarization
Word Segmentation (combined),"Bartels, S., Darcy, I., & Höhle, B. (2009). Schwa Syllables Facilitate Word Segmentation for 9-month-old German-learning Infants. In: Chanderlee, J. et al. (Eds.), Proceedings of the 33rd Boston University Conference on Language Development. Cascadilla Press, Somerville, MA, pp. 73-84.","Bartels, Darcy, & Hoehle (2009)",2,BartelsDarcyHoehle2009,12,-0.08570083797583312,0.02357340105062,8.816936692745232,behavior,looking,NA,familiarization
Word Segmentation (combined),"Berdasco‐Munoz, E., Nishibayashi, L. L., Baud, O., Biran, V., & Nazzi, T. (2017). Early Segmentation Abilities in Preterm Infants. Infancy.",Berdasco‐Munoz et al. (2017),fullterm,Berdasco2017,14,0.25474633525737084,0.01266611997764709,4.460379063225117,behavior,looking,NA,familiarization
Word Segmentation (combined),"Bergmann, C. & Fikkert, P. (unpublished) Replication of Jusczyk & Aslin (1995) in Dutch 8- and 10-month-olds.",Bergmann & Fikkert (2013),1,bergmann2013,15,-0.29398608904655343,0.066819710013164,7.853302942565556,behavior,looking,NA,familiarization
Word Segmentation (combined),"Bergmann, C. & Fikkert, P. (unpublished) Replication of Jusczyk & Aslin (1995) in Dutch 8- and 10-month-olds.",Bergmann & Fikkert (2013),2,bergmann2013,16,0.213539444322274,0.04856839721793329,10.506991930019096,behavior,looking,NA,familiarization
Word Segmentation (combined),"Bortfeld, H., Morgan, J.L., Golinkoff, R.M., & Rathbun, K. (2005). Mommy and me familiar names help launch babies into speech-stream segmentation. Psychological Science, 16(4), 298-304. DOI: 10.1111/j.0956-7976.2005.01531.x","Bortfeld, et al. (2005)",1,Bortfeldetal2005,17,-0.12122192046633593,0.01928180445003222,6.27528286001766,behavior,looking,NA,familiarization
Word Segmentation (combined),"Bortfeld, H., Morgan, J.L., Golinkoff, R.M., & Rathbun, K. (2005). Mommy and me familiar names help launch babies into speech-stream segmentation. Psychological Science, 16(4), 298-304. DOI: 10.1111/j.0956-7976.2005.01531.x","Bortfeld, et al. (2005)",2,Bortfeldetal2005,18,0.583780780773057,0.06626666666666667,6.27528286001766,behavior,looking,NA,familiarization
Word Segmentation (combined),"Bortfeld, H., Morgan, J.L., Golinkoff, R.M., & Rathbun, K. (2005). Mommy and me familiar names help launch babies into speech-stream segmentation. Psychological Science, 16(4), 298-304. DOI: 10.1111/j.0956-7976.2005.01531.x","Bortfeld, et al. (2005)",3,Bortfeldetal2005,19,0.5457650117138786,0.05325339862027625,6.176718207766073,behavior,looking,NA,familiarization
Word Segmentation (combined),"Bortfeld, H., Morgan, J.L., Golinkoff, R.M., & Rathbun, K. (2005). Mommy and me familiar names help launch babies into speech-stream segmentation. Psychological Science, 16(4), 298-304. DOI: 10.1111/j.0956-7976.2005.01531.x","Bortfeld, et al. (2005)",4,Bortfeldetal2005,20,-0.1796881743465607,0.05670719599999999,6.176718207766073,behavior,looking,NA,familiarization
Word Segmentation (combined),"Bortfeld, H., Morgan, J.L., Golinkoff, R.M., & Rathbun, K. (2005). Mommy and me familiar names help launch babies into speech-stream segmentation. Psychological Science, 16(4), 298-304. DOI: 10.1111/j.0956-7976.2005.01531.x","Bortfeld, et al. (2005)",5,Bortfeldetal2005,21,-0.25017164437072004,0.03590530563117875,6.176718207766073,behavior,looking,NA,familiarization
Word Segmentation (combined),"Bortfeld, H., Morgan, J.L., Golinkoff, R.M., & Rathbun, K. (2005). Mommy and me familiar names help launch babies into speech-stream segmentation. Psychological Science, 16(4), 298-304. DOI: 10.1111/j.0956-7976.2005.01531.x","Bortfeld, et al. (2005)",6,Bortfeldetal2005,22,-0.18916536100111456,0.04226761852506706,6.176718207766073,behavior,looking,NA,familiarization
Word Segmentation (combined),"Bosch, L., Figueras, M., Teixidó, M., & Ramon-Casas, M. (2013). Rapid gains in segmenting fluent speech when words match the rhythmic unit: evidence from infants acquiring syllable-timed languages. Frontiers in Psychology, 4:106. DOI: 10.3389/fpsyg.2013.00106",Bosch et al. (2013),1,Boschetal2013,23,-0.518343944838785,0.04046334569863982,8.192693895151852,eye-tracking,looking,NA,familiarization
Word Segmentation (combined),"Bosch, L., Figueras, M., Teixidó, M., & Ramon-Casas, M. (2013). Rapid gains in segmenting fluent speech when words match the rhythmic unit: evidence from infants acquiring syllable-timed languages. Frontiers in Psychology, 4:106. DOI: 10.3389/fpsyg.2013.00106",Bosch et al. (2013),2,Boschetal2013,24,-0.4824718617569044,0.02868830826075481,8.126984126984127,eye-tracking,looking,NA,familiarization
Word Segmentation (combined),"Bosch, L., Figueras, M., Teixidó, M., & Ramon-Casas, M. (2013). Rapid gains in segmenting fluent speech when words match the rhythmic unit: evidence from infants acquiring syllable-timed languages. Frontiers in Psychology, 4:106. DOI: 10.3389/fpsyg.2013.00106",Bosch et al. (2013),3,Boschetal2013,25,-0.43910399876813944,0.05035589782594918,8.192693895151852,eye-tracking,looking,NA,familiarization
Word Segmentation (combined),"Bosch, L., Figueras, M., Teixidó, M., & Ramon-Casas, M. (2013). Rapid gains in segmenting fluent speech when words match the rhythmic unit: evidence from infants acquiring syllable-timed languages. Frontiers in Psychology, 4:106. DOI: 10.3389/fpsyg.2013.00106",Bosch et al. (2013),4,Boschetal2013,26,0.4209878492673741,0.03492307692307692,6.226657631573544,eye-tracking,looking,NA,familiarization
Word Segmentation (combined),"Bosch, L., Figueras, M., Teixidó, M., & Ramon-Casas, M. (2013). Rapid gains in segmenting fluent speech when words match the rhythmic unit: evidence from infants acquiring syllable-timed languages. Frontiers in Psychology, 4:106. DOI: 10.3389/fpsyg.2013.00106",Bosch et al. (2013),5,Boschetal2013,27,0.3635762733502992,0.04167188073731365,6.1938027474896815,eye-tracking,looking,NA,familiarization
Word Segmentation (combined),"Bosch, L., Figueras, M., Teixidó, M., & Ramon-Casas, M. (2013). Rapid gains in segmenting fluent speech when words match the rhythmic unit: evidence from infants acquiring syllable-timed languages. Frontiers in Psychology, 4:106. DOI: 10.3389/fpsyg.2013.00106",Bosch et al. (2013),6,Boschetal2013,28,0.5580489988532434,0.03031718569780853,6.128092979321957,eye-tracking,looking,NA,familiarization
Word Segmentation (combined),"Butler, J., & Frota, S. (2018). Emerging word segmentation abilities in European Portuguese-learning infants: new evidence for the rhythmic unit and the edge factor. Journal of Child Language, 1-15.",Butler & Frota (2018),1,ButlerFrota2018,29,0.3161570653962995,0.021349441125,7.624961498182715,eye-tracking,looking,NA,familiarization
Word Segmentation (combined),"Butler, J., & Frota, S. (2018). Emerging word segmentation abilities in European Portuguese-learning infants: new evidence for the rhythmic unit and the edge factor. Journal of Child Language, 1-15.",Butler & Frota (2018),1,ButlerFrota2018,30,0.8695940543154725,0.02184983535126026,7.624961498182715,eye-tracking,looking,NA,familiarization
Word Segmentation (combined),"Floccia, C., Keren-Portnoy, T., DePaolis, R., Duffy, H., Delle Luche, C., Durrant, S., White, L., Goslin, J., & Vihman, M. (2016). British English infants segment words only with exaggerated infant-directed speech stimuli. Cognition, 148, 1-9.",Floccia et al. (2016),1,floccia2016,31,0.14027394777146682,0.02429793977573101,10.494178525226392,behavior,looking,NA,familiarization
Word Segmentation (combined),"Floccia, C., Keren-Portnoy, T., DePaolis, R., Duffy, H., Delle Luche, C., Durrant, S., White, L., Goslin, J., & Vihman, M. (2016). British English infants segment words only with exaggerated infant-directed speech stimuli. Cognition, 148, 1-9.",Floccia et al. (2016),2,floccia2016,32,0.15032988505920888,0.04908854602318484,10.494178525226392,behavior,looking,NA,familiarization
Word Segmentation (combined),"Floccia, C., Keren-Portnoy, T., DePaolis, R., Duffy, H., Delle Luche, C., Durrant, S., White, L., Goslin, J., & Vihman, M. (2016). British English infants segment words only with exaggerated infant-directed speech stimuli. Cognition, 148, 1-9.",Floccia et al. (2016),3,floccia2016,33,0.05926497042843988,0.01759965989066279,9.994455738310847,behavior,looking,NA,familiarization
Word Segmentation (combined),"Floccia, C., Keren-Portnoy, T., DePaolis, R., Duffy, H., Delle Luche, C., Durrant, S., White, L., Goslin, J., & Vihman, M. (2016). British English infants segment words only with exaggerated infant-directed speech stimuli. Cognition, 148, 1-9.",Floccia et al. (2016),4,floccia2016,34,-0.5864207551184348,0.02685926426355235,10.494178525226392,behavior,looking,NA,familiarization
Word Segmentation (combined),"Floccia, C., Keren-Portnoy, T., DePaolis, R., Duffy, H., Delle Luche, C., Durrant, S., White, L., Goslin, J., & Vihman, M. (2016). British English infants segment words only with exaggerated infant-directed speech stimuli. Cognition, 148, 1-9.",Floccia et al. (2016),5,floccia2016,35,-0.1034713472542147,0.03909686931570632,10.494178525226392,behavior,looking,NA,familiarization
Word Segmentation (combined),"Floccia, C., Keren-Portnoy, T., DePaolis, R., Duffy, H., Delle Luche, C., Durrant, S., White, L., Goslin, J., & Vihman, M. (2016). British English infants segment words only with exaggerated infant-directed speech stimuli. Cognition, 148, 1-9.",Floccia et al. (2016),6,floccia2016,36,-0.1569853521378815,0.0075723548247053,7.495841803733136,behavior,looking,NA,familiarization
Word Segmentation (combined),"Floccia, C., Keren-Portnoy, T., DePaolis, R., Duffy, H., Delle Luche, C., Durrant, S., White, L., Goslin, J., & Vihman, M. (2016). British English infants segment words only with exaggerated infant-directed speech stimuli. Cognition, 148, 1-9.",Floccia et al. (2016),7,floccia2016,37,-0.13194126302873435,0.10218098712235836,8.995010164479762,behavior,looking,NA,familiarization
Word Segmentation (combined),"Floccia, C., Keren-Portnoy, T., DePaolis, R., Duffy, H., Delle Luche, C., Durrant, S., White, L., Goslin, J., & Vihman, M. (2016). British English infants segment words only with exaggerated infant-directed speech stimuli. Cognition, 148, 1-9.",Floccia et al. (2016),8,floccia2016,38,-0.04790419161676651,0.05741809793280116,10.494178525226392,behavior,looking,NA,familiarization
Word Segmentation (combined),"Floccia, C., Keren-Portnoy, T., DePaolis, R., Duffy, H., Delle Luche, C., Durrant, S., White, L., Goslin, J., & Vihman, M. (2016). British English infants segment words only with exaggerated infant-directed speech stimuli. Cognition, 148, 1-9.",Floccia et al. (2016),9,floccia2016,39,-0.156752495505379,0.03809948535931591,7.995564590648679,behavior,looking,NA,familiarization
Word Segmentation (combined),"Floccia, C., Keren-Portnoy, T., DePaolis, R., Duffy, H., Delle Luche, C., Durrant, S., White, L., Goslin, J., & Vihman, M. (2016). British English infants segment words only with exaggerated infant-directed speech stimuli. Cognition, 148, 1-9.",Floccia et al. (2016),10,floccia2016,40,0.14627349813940985,0.04411360903836684,7.995564590648679,behavior,looking,NA,familiarization
Word Segmentation (combined),"Floccia, C., Keren-Portnoy, T., DePaolis, R., Duffy, H., Delle Luche, C., Durrant, S., White, L., Goslin, J., & Vihman, M. (2016). British English infants segment words only with exaggerated infant-directed speech stimuli. Cognition, 148, 1-9.",Floccia et al. (2016),11,floccia2016,41,0.11419397014572448,0.03221926887555133,8.995010164479762,behavior,looking,NA,familiarization
Word Segmentation (combined),"Floccia, C., Keren-Portnoy, T., DePaolis, R., Duffy, H., Delle Luche, C., Durrant, S., White, L., Goslin, J., & Vihman, M. (2016). British English infants segment words only with exaggerated infant-directed speech stimuli. Cognition, 148, 1-9.",Floccia et al. (2016),12,floccia2016,42,-0.18375794783903815,0.05349395028106296,10.494178525226392,behavior,looking,NA,familiarization
Word Segmentation (combined),"Floccia, C., Keren-Portnoy, T., DePaolis, R., Duffy, H., Delle Luche, C., Durrant, S., White, L., Goslin, J., & Vihman, M. (2016). British English infants segment words only with exaggerated infant-directed speech stimuli. Cognition, 148, 1-9.",Floccia et al. (2016),13,floccia2016,43,0.09574475534692732,0.10103993861801384,8.995010164479762,behavior,looking,NA,familiarization
Word Segmentation (combined),"Gonzalez-Gomez, N. & Nazzi, T. (2013). Effects of prior phonotactic knowledge on infant word segmentation: The case of nonadjacent dependencies. Journal of Speech, Language, and Hearing Research, 56(3), 840-849. DOI: 0.1044/1092-4388(2012/12-0138)",Gonzalez-Gomez & Nazzi (2013),1,Gonzalez-GomezNazzi2013,44,0.813421426185609,0.06454136041444575,10.48727899956878,behavior,looking,NA,familiarization
Word Segmentation (combined),"Gonzalez-Gomez, N. & Nazzi, T. (2013). Effects of prior phonotactic knowledge on infant word segmentation: The case of nonadjacent dependencies. Journal of Speech, Language, and Hearing Research, 56(3), 840-849. DOI: 0.1044/1092-4388(2012/12-0138)",Gonzalez-Gomez & Nazzi (2013),2,Gonzalez-GomezNazzi2013,45,1.2018252512946386,0.10210959836623552,13.584180373313618,behavior,looking,NA,familiarization
Word Segmentation (combined),"Gonzalez-Gomez, N. & Nazzi, T. (2013). Effects of prior phonotactic knowledge on infant word segmentation: The case of nonadjacent dependencies. Journal of Speech, Language, and Hearing Research, 56(3), 840-849. DOI: 0.1044/1092-4388(2012/12-0138)",Gonzalez-Gomez & Nazzi (2013),3,Gonzalez-GomezNazzi2013,46,-0.13710790884864787,0.03546996446672122,10.323004579149467,behavior,looking,NA,familiarization
Word Segmentation (combined),"Gonzalez-Gomez, N. & Nazzi, T. (2013). Effects of prior phonotactic knowledge on infant word segmentation: The case of nonadjacent dependencies. Journal of Speech, Language, and Hearing Research, 56(3), 840-849. DOI: 0.1044/1092-4388(2012/12-0138)",Gonzalez-Gomez & Nazzi (2013),4,Gonzalez-GomezNazzi2013,47,0.6988343841324053,0.09820923741114294,13.354196184726584,behavior,looking,NA,familiarization
Word Segmentation (combined),"Gout, A., Christophe, A., & Morgan, J.L. (2004). Phonological phrase boundaries constrain lexical access II: Infant data. Journal of Memory and Language, 51(4), 548-567. DOI: 10.1016/j.jml.2004.07.002","Gout, Christophe, & Morgan (2004)",1,GoutChristopheMorgan2004,48,0.06770032003863302,0.01846064814814815,10.454424115484915,behavior,looking,NA,familiarization
Word Segmentation (combined),"Gout, A., Christophe, A., & Morgan, J.L. (2004). Phonological phrase boundaries constrain lexical access II: Infant data. Journal of Memory and Language, 51(4), 548-567. DOI: 10.1016/j.jml.2004.07.002","Gout, Christophe, & Morgan (2004)",2,GoutChristopheMorgan2004,49,0.574333430063834,0.04838496913580246,13.255631532474998,behavior,looking,NA,familiarization
Word Segmentation (combined),"Goyet, L., Nishibayashi, L. L., & Nazzi, T. (2013). Early syllabic segmentation of fluent speech by infants acquiring French. PloS one, 8(11), e79646.","Goyet, et al. (2013)",1,GoyetNishibayashiNazzi2013,50,-0.03348810839105535,0.03964399884509028,8.295398262798003,behavior,looking,NA,familiarization
Word Segmentation (combined),"Goyet, L., Nishibayashi, L. L., & Nazzi, T. (2013). Early syllabic segmentation of fluent speech by infants acquiring French. PloS one, 8(11), e79646.","Goyet, et al. (2013)",2,GoyetNishibayashiNazzi2013,51,-0.12058550752915924,0.03024632664565162,8.195453705414897,behavior,looking,NA,familiarization
Word Segmentation (combined),"Goyet, L., Nishibayashi, L. L., & Nazzi, T. (2013). Early syllabic segmentation of fluent speech by infants acquiring French. PloS one, 8(11), e79646.","Goyet, et al. (2013)",3,GoyetNishibayashiNazzi2013,52,-0.5247308240479359,0.04825659112265065,8.295398262798003,behavior,looking,NA,familiarization
Word Segmentation (combined),"Hollich, G., Newman, R.S., & Jusczyk, P.W. (2005). Infants' use of synchronized visual information to separate streams of speech. Child Development, 76(3), 598-613. DOI: 10.1111/j.1467-8624.2005.00866.x","Hollich, Newman, & Jusczyk (2005)",1,Hollichetal2005,53,0.6446058432679684,0.02822616319958681,7.423232509907801,behavior,looking,NA,familiarization
Word Segmentation (combined),"Hollich, G., Newman, R.S., & Jusczyk, P.W. (2005). Infants' use of synchronized visual information to separate streams of speech. Child Development, 76(3), 598-613. DOI: 10.1111/j.1467-8624.2005.00866.x","Hollich, Newman, & Jusczyk (2005)",2,Hollichetal2005,54,-0.1454178168512612,0.02420092107096311,7.226103205404629,behavior,looking,NA,familiarization
Word Segmentation (combined),"Hollich, G., Newman, R.S., & Jusczyk, P.W. (2005). Infants' use of synchronized visual information to separate streams of speech. Child Development, 76(3), 598-613. DOI: 10.1111/j.1467-8624.2005.00866.x","Hollich, Newman, & Jusczyk (2005)",3,Hollichetal2005,55,0.14251218641630534,0.03900516205461926,7.324667857656214,behavior,looking,NA,familiarization
Word Segmentation (combined),"Hollich, G., Newman, R.S., & Jusczyk, P.W. (2005). Infants' use of synchronized visual information to separate streams of speech. Child Development, 76(3), 598-613. DOI: 10.1111/j.1467-8624.2005.00866.x","Hollich, Newman, & Jusczyk (2005)",4,Hollichetal2005,56,0.447750368130105,0.04129917612934408,7.324667857656214,behavior,looking,NA,familiarization
Word Segmentation (combined),"Houston, D.M. & Jusczyk, P.W. (2000).The role of talker-specific information in word segmentation by infants. Journal of Experimental Psychology: Human Perception and Performance, 26(5), 1570-1582. DOI: 10.1037/0096-1523.26.5.1570",Houston & Jusczyk (2000),1,HoustonJusczyk2000,57,0.3572804114017711,0.04655222597182526,7.556623339288281,behavior,looking,NA,familiarization
Word Segmentation (combined),"Houston, D.M. & Jusczyk, P.W. (2000).The role of talker-specific information in word segmentation by infants. Journal of Experimental Psychology: Human Perception and Performance, 26(5), 1570-1582. DOI: 10.1037/0096-1523.26.5.1570",Houston & Jusczyk (2000),2,HoustonJusczyk2000,58,0.00400762172881911,0.00998921826433223,7.556623339288281,behavior,looking,NA,familiarization
Word Segmentation (combined),"Houston, D.M. & Jusczyk, P.W. (2000).The role of talker-specific information in word segmentation by infants. Journal of Experimental Psychology: Human Perception and Performance, 26(5), 1570-1582. DOI: 10.1037/0096-1523.26.5.1570",Houston & Jusczyk (2000),3,HoustonJusczyk2000,59,0.41608751189704735,0.03808437551576407,7.786607527875316,behavior,looking,NA,familiarization
Word Segmentation (combined),"Houston, D.M. & Jusczyk, P.W. (2000).The role of talker-specific information in word segmentation by infants. Journal of Experimental Psychology: Human Perception and Performance, 26(5), 1570-1582. DOI: 10.1037/0096-1523.26.5.1570",Houston & Jusczyk (2000),4,HoustonJusczyk2000,60,0.4016141394159364,0.0292214613090438,10.546417790919731,behavior,looking,NA,familiarization
Word Segmentation (combined),"Houston, D.M. & Jusczyk, P.W. (2003). Infants' long-term memory for the sound patterns of words and voices. Journal of Experimental Psychology: Human Perception and Performance, 29(6), 1143-1154. DOI: 10.1037/0096-1523.29.6.1143",Houston & Jusczyk (2003),1,HoustonJusczyk2003,61,0.4435370044548115,0.01854615916501557,7.655187991539867,behavior,looking,NA,familiarization
Word Segmentation (combined),"Houston, D.M. & Jusczyk, P.W. (2003). Infants' long-term memory for the sound patterns of words and voices. Journal of Experimental Psychology: Human Perception and Performance, 29(6), 1143-1154. DOI: 10.1037/0096-1523.29.6.1143",Houston & Jusczyk (2003),2,HoustonJusczyk2003,62,0.33456431601445935,0.04299895752422223,7.39234891886897,behavior,looking,NA,familiarization
Word Segmentation (combined),"Houston, D.M. & Jusczyk, P.W. (2003). Infants' long-term memory for the sound patterns of words and voices. Journal of Experimental Psychology: Human Perception and Performance, 29(6), 1143-1154. DOI: 10.1037/0096-1523.29.6.1143",Houston & Jusczyk (2003),3,HoustonJusczyk2003,63,0.4393217713906891,0.03865119511902895,7.39234891886897,behavior,looking,NA,familiarization
Word Segmentation (combined),"Houston, D.M. & Jusczyk, P.W. (2003). Infants' long-term memory for the sound patterns of words and voices. Journal of Experimental Psychology: Human Perception and Performance, 29(6), 1143-1154. DOI: 10.1037/0096-1523.29.6.1143",Houston & Jusczyk (2003),4,HoustonJusczyk2003,64,0,0.04833333333333334,10.644982443171315,behavior,looking,NA,familiarization
Word Segmentation (combined),"Houston, D.M., Jusczyk, P.W., Kuijpers, C., Coolen, R., & Cutler, A. (2000). Cross-language word segmentation by 9-month-olds. Psychonomic Bulletin & Review, 7(3), 504-509. DOI: 10.3758/BF03214363",Houston et al. (2000),1,HoustonJusczykKuijpersCoolenCutler2000,65,0.43229792377412424,0.05303515607707122,9.232222427565247,behavior,looking,NA,familiarization
Word Segmentation (combined),"Houston, D.M., Jusczyk, P.W., Kuijpers, C., Coolen, R., & Cutler, A. (2000). Cross-language word segmentation by 9-month-olds. Psychonomic Bulletin & Review, 7(3), 504-509. DOI: 10.3758/BF03214363",Houston et al. (2000),1,HoustonJusczykKuijpersCoolenCutler2000,66,0.2578042710085984,0.01309451160250457,9.199367543481385,behavior,looking,NA,familiarization
Word Segmentation (combined),"Houston, D.M., Jusczyk, P.W., Kuijpers, C., Coolen, R., & Cutler, A. (2000). Cross-language word segmentation by 9-month-olds. Psychonomic Bulletin & Review, 7(3), 504-509. DOI: 10.3758/BF03214363",Houston et al. (2000),1,HoustonJusczykKuijpersCoolenCutler2000,67,-0.01943544759298128,0.05220516836298207,7.556623339288281,behavior,looking,NA,familiarization
Word Segmentation (combined),"Houston, D.M., Santelmann, L., & Jusczyk, P.W. (2004). English-learning infants’ segmentation of trisyllabic words from fluent speech. Language and Cognitive Processes, 19(1), 97-136. DOI: 10.1080/01690960344000143",Houston et al. (2004),2,HoustonSantelmann2004Jusczyk,68,0.4187035879351606,0.0333739024169603,7.622333107456005,behavior,looking,NA,familiarization
Word Segmentation (combined),"Houston, D.M., Santelmann, L., & Jusczyk, P.W. (2004). English-learning infants’ segmentation of trisyllabic words from fluent speech. Language and Cognitive Processes, 19(1), 97-136. DOI: 10.1080/01690960344000143",Houston et al. (2004),3,HoustonSantelmann2004Jusczyk,69,0.20788206361666023,0.02211655631381288,7.4580586870366945,behavior,looking,NA,familiarization
Word Segmentation (combined),"Houston, D.M., Santelmann, L., & Jusczyk, P.W. (2004). English-learning infants’ segmentation of trisyllabic words from fluent speech. Language and Cognitive Processes, 19(1), 97-136. DOI: 10.1080/01690960344000143",Houston et al. (2004),4,HoustonSantelmann2004Jusczyk,70,0.2921781725793797,0.04971555578092546,7.622333107456005,behavior,looking,NA,familiarization
Word Segmentation (combined),"Houston, D.M., Santelmann, L., & Jusczyk, P.W. (2004). English-learning infants’ segmentation of trisyllabic words from fluent speech. Language and Cognitive Processes, 19(1), 97-136. DOI: 10.1080/01690960344000143",Houston et al. (2004),5,HoustonSantelmann2004Jusczyk,71,-0.01391302243778917,0.02390059270302116,7.39234891886897,behavior,looking,NA,familiarization
Word Segmentation (combined),"Houston, D.M., Santelmann, L., & Jusczyk, P.W. (2004). English-learning infants’ segmentation of trisyllabic words from fluent speech. Language and Cognitive Processes, 19(1), 97-136. DOI: 10.1080/01690960344000143",Houston et al. (2004),6,HoustonSantelmann2004Jusczyk,72,0.3543985117478301,0.03081955227389182,7.425203802952833,behavior,looking,NA,familiarization
Word Segmentation (combined),"Houston, D.M., Santelmann, L., & Jusczyk, P.W. (2004). English-learning infants’ segmentation of trisyllabic words from fluent speech. Language and Cognitive Processes, 19(1), 97-136. DOI: 10.1080/01690960344000143",Houston et al. (2004),7,HoustonSantelmann2004Jusczyk,73,-0.00733795505066282,0.04216807632475508,7.39234891886897,behavior,looking,NA,familiarization
Word Segmentation (combined),"Johnson, E.K. (2005). English-Learning Infants' Representations of Word Forms With Iambic Stress. Infancy, 7(1), 99-109. DOI: 10.1207/s15327078in0701_8",Johnson (2005),1,Johnson2005,74,0.5024251531151268,0.01085783032005108,10.447853138668146,behavior,looking,NA,familiarization
Word Segmentation (combined),"Johnson, E.K. (2005). English-Learning Infants' Representations of Word Forms With Iambic Stress. Infancy, 7(1), 99-109. DOI: 10.1207/s15327078in0701_8",Johnson (2005),2,Johnson2005,75,-0.2972673863849101,0.02699224257422436,10.414998254584283,behavior,looking,NA,familiarization
Word Segmentation (combined),"Johnson, E.K. (2008). Infants use prosodically conditioned acoustic-phonetic cues to extract words from speech. The Journal of the Acoustical Society of America, 123(6), EL144-EL148. DOI: 10.1121/1.2908407",Johnson (2008),1,Johnson2008,76,0.403314294790261,0.01857884473731422,11.9591778065258,behavior,looking,NA,familiarization
Word Segmentation (combined),"Johnson, E.K. (2008). Infants use prosodically conditioned acoustic-phonetic cues to extract words from speech. The Journal of the Acoustical Society of America, 123(6), EL144-EL148. DOI: 10.1121/1.2908407",Johnson (2008),2,Johnson2008,77,0.05160156871153342,0.01108967466139053,11.9591778065258,behavior,looking,NA,familiarization
Word Segmentation (combined),"Johnson, E. K., Seidl, A., & Tyler, M. D. (2014). The edge factor in early word segmentation: utterance-level prosody enables word form extraction by 6-month-olds. PloS one, 9(1), e83546.","Johnson, Seidl, & Tyler (2014)",1,johnson2014,78,0,0.04116679078571428,6.012443787346762,behavior,looking,NA,familiarization
Word Segmentation (combined),"Johnson, E. K., Seidl, A., & Tyler, M. D. (2014). The edge factor in early word segmentation: utterance-level prosody enables word form extraction by 6-month-olds. PloS one, 9(1), e83546.","Johnson, Seidl, & Tyler (2014)",2,johnson2014,79,-0.5945347727698199,0.03655488138629395,5.946734019179038,behavior,looking,NA,familiarization
Word Segmentation (combined),"Johnson, E.K., Jusczyk, P.W., Cutler, A., & Norris, D. (2003). Lexical viability constraints on speech segmentation by infants. Cognitive Psychology, 46(1), 65-97. DOI: 10.1016/S0010-0285(02)00507-8",Johnson et al. (2003),Lexical1,Johnsonetal2003,80,0.0787131852935866,0.02487987099279785,11.9591778065258,behavior,looking,NA,familiarization
Word Segmentation (combined),"Johnson, E.K., Jusczyk, P.W., Cutler, A., & Norris, D. (2003). Lexical viability constraints on speech segmentation by infants. Cognitive Psychology, 46(1), 65-97. DOI: 10.1016/S0010-0285(02)00507-8",Johnson et al. (2003),Lexical1,Johnsonetal2003,81,0.5899901341675363,0.0414277928752348,11.9591778065258,behavior,looking,NA,familiarization
Word Segmentation (combined),"Johnson, E.K., Jusczyk, P.W., Cutler, A., & Norris, D. (2003). Lexical viability constraints on speech segmentation by infants. Cognitive Psychology, 46(1), 65-97. DOI: 10.1016/S0010-0285(02)00507-8",Johnson et al. (2003),Lexical2,Johnsonetal2003,82,0.08203248195265397,0.02702245813273926,11.992032690609664,behavior,looking,NA,familiarization
Word Segmentation (combined),"Johnson, E.K., Jusczyk, P.W., Cutler, A., & Norris, D. (2003). Lexical viability constraints on speech segmentation by infants. Cognitive Psychology, 46(1), 65-97. DOI: 10.1016/S0010-0285(02)00507-8",Johnson et al. (2003),Lexical2,Johnsonetal2003,83,0.46080473087849255,0.041442828125,11.992032690609664,behavior,looking,NA,familiarization
Word Segmentation (combined),"Johnson, E.K., Jusczyk, P.W., Cutler, A., & Norris, D. (2003). Lexical viability constraints on speech segmentation by infants. Cognitive Psychology, 46(1), 65-97. DOI: 10.1016/S0010-0285(02)00507-8",Johnson et al. (2003),Lexical3,Johnsonetal2003,84,0.07136039825246213,0.02043287958548437,12.024887574693524,behavior,looking,NA,familiarization
