ds_clean,native_lang,infant_type,infant_type_clincal,infant_type_language,infant_native_lang,response_mode,method,dependent_measure,looking,behavioral_measure,unique_row,study_ID,long_cite,short_cite,peer_reviewed,coder,expt_num,expt_condition,same_infant,exposure_phase,participant_design,group_name_1,group_name_2,n_1,n_2,mean_age_1,mean_age_2,x_1,x_2,SD_1,SD_2,t,F,r,d,d_var,corr,test_lang,stimuli_link,data_link,age_range_1,age_range_2,n_excluded_1,n_excluded_2,gender_1,gender_2,num_trials,special_cases_measures,x_dif,SD_dif,contrast_sampa,audio_condition,speaker,speech_type,object_stimulus,cue_type,N_AFC,mean_comprehension_vocab,mean_production_vocab,pointing_modality,motive,correlation_type,condition_type,stimulus_naturalness,contrast_pseudoIPA,sampa_comments,counterbalanced,backness,height,nasality,roundness,tenseness,length,F1_1,F2_1,F1_2,F2_2,duration_word_1,duration_word_2,duration_vowel_1,duration_vowel_2,peripherality,Linguistic,words_to_passage,edge_alignment,familiarization_voice,familiarization_register,familiarization_affect,test_voice,test_register,indexical,rule.type,repetitions,types,tokens,expt_condition2,word_round,word_spiky,multiple_age_groups_younger_older,replication,native,label_present,instruction_code,taxonomic_type,tokens_per_trial,word_types_per_cond,publication_type,main_or_baseline_study,Modality,Semantics,TrainingRule,Speech,Nonspeech,CorrectPronunciation,Mispronunciation,is_correct,n_feature,type_feature,mispron_location,scenarios,Hamlin_Lab,stimuli_type,minimal_pairs,cues_present,word_typicality,ME_trial_type,preceding,task_difficulty,median_production_vocab,sentence_structure,agent_argument_type,patient_argument_type,stimuli_modality,stimuli_actor,transitive_event,intransitive_event,presentation_type,character_identification,practice_phase,test_mass_or_distributed,n_train_test_pair,n_test_trial_per_pair,n_repetitions_sentence,n_repetitions_video,learning_domain,live_video,task,rhythm_class,speech_manip,percentV,deltaC,deltaV,VarcoV,nPVI_V,rPVI_C,corr_imputed,dataset,short_name,domain,d_calc,d_var_calc,g_calc,g_var_calc,r_calc,r_var_calc,z_calc,z_var_calc,log_odds_calc,log_odds_var_calc,es_method,mean_age,n,same_infant_calc,all_mod,mean_age_months,year,doi,original_ma,2nd coder,stimulus_set,lab,main_question_IDS_preference,trial_control,human_coded,data_from_figure,effect_significance_reported,fussers,non_criterion,criterion,criterion_definition,exclusionCriteria,num_minimum_trials,mean_vocab,speaker_fam,speaker_experience,speaker_female,presentation,setting,Coder 1 Comments,Coder 2 Comments,by_major_author,major_author
Label advantage in concept learning,American English,typical,typical,monolingual,NA,eye-tracking,forced-choice,looking_time,yes,looking,25,deng2015,"Deng, W. & Sloutsky, V. M. (2015). Linguistic labels, dynamic visual features, and attention in infant category learning. Journal of experimental child psychology, 134, 62-77.",Deng & Sloutsky (2015),yes,Molly Lewis,1,early block - label,78,familiarization,within_one,experimental,NA,25,NA,304.56,NA,0.461005199,0.5,0.199306759,NA,NA,NA,NA,-0.2,0.08,NA,American English,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,drawings,NA,NA,NA,NA,NA,NA,NA,critical,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Label advantage in concept learning,labadv,early_language,-0.19565217554914943,0.04076559547594231,-0.18927221330298152,0.03815031684368372,-0.09736132587184812,0.00990431768228464,-0.09767072423017278,0.04545454545454545,-0.3548737916220889,0.13411343350746288,group_means_one,304.56,25,deng2015 78,NA,10.00628349658104,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Label advantage in concept learning,American English,typical,typical,monolingual,NA,eye-tracking,forced-choice,looking_time,yes,looking,26,deng2015,"Deng, W. & Sloutsky, V. M. (2015). Linguistic labels, dynamic visual features, and attention in infant category learning. Journal of experimental child psychology, 134, 62-77.",Deng & Sloutsky (2015),yes,Molly Lewis,1,early-block-motion,79,familiarization,within_one,experimental,NA,26,NA,304.56,NA,0.495667244,0.5,0.1590682,NA,NA,NA,NA,-0.03,0.08,NA,American English,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,drawings,NA,NA,NA,NA,NA,NA,NA,control,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Label advantage in concept learning,labadv,early_language,-0.02723835436624035,0.03847580630670348,-0.02638715579229534,0.0361086424421309,-0.01361791430277502,0.00961360113486164,-0.01361875619958291,0.04347826086956521,-0.04940490983227308,0.12658032908670078,group_means_one,304.56,26,deng2015 79,NA,10.00628349658104,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Label advantage in concept learning,American English,typical,typical,monolingual,NA,eye-tracking,forced-choice,looking_time,yes,looking,27,deng2015,"Deng, W. & Sloutsky, V. M. (2015). Linguistic labels, dynamic visual features, and attention in infant category learning. Journal of experimental child psychology, 134, 62-77.",Deng & Sloutsky (2015),yes,Molly Lewis,1,late block - label,80,familiarization,within_one,experimental,NA,25,NA,304.56,NA,0.474870017,0.5,0.13864818,NA,NA,NA,NA,-0.18,0.08,NA,American English,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,drawings,NA,NA,NA,NA,NA,NA,NA,critical,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Label advantage in concept learning,labadv,early_language,-0.1812500027046877,0.04065703126960898,-0.1753396765295348,0.03804871747242116,-0.09025513145218428,0.00991788194658235,-0.09050140870912868,0.04545454545454545,-0.32875113967321273,0.13375627158458683,group_means_one,304.56,25,deng2015 80,NA,10.00628349658104,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Label advantage in concept learning,American English,typical,typical,monolingual,NA,eye-tracking,forced-choice,looking_time,yes,looking,28,deng2015,"Deng, W. & Sloutsky, V. M. (2015). Linguistic labels, dynamic visual features, and attention in infant category learning. Journal of experimental child psychology, 134, 62-77.",Deng & Sloutsky (2015),yes,Molly Lewis,1,late block - motion,81,familiarization,within_one,experimental,NA,26,NA,304.56,NA,0.582322357,0.5,0.1590682,NA,NA,NA,NA,0.52,0.08,NA,American English,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,drawings,NA,NA,NA,NA,NA,NA,NA,control,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Label advantage in concept learning,labadv,early_language,0.517528688952286,0.04361222969016677,0.501355917422527,0.04092905540258815,0.25051317505230297,0.00897646047861969,0.25596027357845424,0.04347826086956521,0.9386932069946248,0.14347848469712998,group_means_one,304.56,26,deng2015 81,NA,10.00628349658104,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Label advantage in concept learning,American English,typical,typical,monolingual,NA,eye-tracking,forced-choice,looking_time,yes,looking,29,ferguson2016,"Ferguson, B., & Waxman, S. R. (2016). What the [beep]? Six-month-olds link novel communicative signals to meaning. Cognition, 146, 185-189.",Ferguson & Waxman (2016),yes,Bria Long,1,communicative sounds,99,familiarization,within_one,experimental,NA,12,NA,177.3,NA,0.61,0.5,0.15,NA,NA,NA,NA,0.73,0.18,NA,American English,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,drawings,NA,NA,NA,NA,NA,NA,NA,control,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Label advantage in concept learning,labadv,early_language,0.7333333333333333,0.10574074074074072,0.6783333333333333,0.09047442129629628,0.34425464915842313,0.01810642287765813,0.3589112226737705,0.1111111111111111,1.3301195337717595,0.34787309339642114,group_means_one,177.30000000000004,12,ferguson2016 99,NA,5.82517094806875,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Label advantage in concept learning,American English,typical,typical,monolingual,NA,eye-tracking,forced-choice,looking_time,yes,looking,30,ferguson2016,"Ferguson, B., & Waxman, S. R. (2016). What the [beep]? Six-month-olds link novel communicative signals to meaning. Cognition, 146, 185-189.",Ferguson & Waxman (2016),yes,Bria Long,1,non-communicative sounds,100,familiarization,within_one,experimental,NA,12,NA,177.3,NA,0.48,0.5,0.15,NA,NA,NA,NA,-0.13,0.17,NA,American English,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,drawings,NA,NA,NA,NA,NA,NA,NA,control,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Label advantage in concept learning,labadv,early_language,-0.13333333333333347,0.08407407407407406,-0.12333333333333346,0.07193587962962963,-0.06651901052377399,0.02074074435839841,-0.06661738245555299,0.1111111111111111,-0.2418399152312293,0.2765926171663314,group_means_one,177.30000000000004,12,ferguson2016 100,NA,5.82517094806875,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Label advantage in concept learning,American English,typical,typical,monolingual,NA,eye-tracking,forced-choice,looking_time,yes,looking,31,ferry2010,"Ferry, A. L., Hespos, S. J., & Waxman, S. R. (2010). Categorization in 3-and 4-month-old infants: an advantage of words over tones. Child development, 81(2), 472-479.","Ferry, Hespos, & Waxman (2010)",yes,Molly Lewis,1,tone,26,familiarization,within_one,experimental,NA,11,NA,98.26,NA,0.56,0.5,0.24,NA,0.84,NA,NA,0.36,0.18,NA,American English,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,drawings,NA,NA,NA,NA,NA,NA,NA,control,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Label advantage in concept learning,labadv,early_language,0.2500000000000002,0.09375,0.22916666666666685,0.07877604166666667,0.12403473458920858,0.02237232589895312,0.12467674692144284,0.125,0.4534498410585549,0.3084251375340425,group_means_one,98.26,11,ferry2010 26,NA,3.2283209100802894,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Label advantage in concept learning,American English,typical,typical,monolingual,NA,eye-tracking,forced-choice,looking_time,yes,looking,32,ferry2010,"Ferry, A. L., Hespos, S. J., & Waxman, S. R. (2010). Categorization in 3-and 4-month-old infants: an advantage of words over tones. Child development, 81(2), 472-479.","Ferry, Hespos, & Waxman (2010)",yes,Molly Lewis,1,tone,28,familiarization,within_one,experimental,NA,12,NA,126.68,NA,0.53,0.5,0.22,NA,0.5,NA,NA,0.2,0.17,NA,American English,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,drawings,NA,NA,NA,NA,NA,NA,NA,control,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Label advantage in concept learning,labadv,early_language,0.1363636363636365,0.08410812672176309,0.12613636363636377,0.07196501592630855,0.0680238881373778,0.02073648829754406,0.06812910156570329,0.1111111111111111,0.24733627694102997,0.27670464588683147,group_means_one,126.68,12,ferry2010 28,NA,4.16205671574365,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Label advantage in concept learning,American English,typical,typical,monolingual,NA,eye-tracking,forced-choice,looking_time,yes,looking,33,ferry2010,"Ferry, A. L., Hespos, S. J., & Waxman, S. R. (2010). Categorization in 3-and 4-month-old infants: an advantage of words over tones. Child development, 81(2), 472-479.","Ferry, Hespos, & Waxman (2010)",yes,Molly Lewis,1,word,25,familiarization,within_one,experimental,NA,11,NA,98.26,NA,0.36,0.5,0.14,NA,-3.14,NA,NA,-1.34,0.22,NA,American English,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,drawings,NA,NA,NA,NA,NA,NA,NA,critical,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Label advantage in concept learning,labadv,early_language,-1,0.13636363636363635,-0.9166666666666666,0.11458333333333331,-0.44721359549995793,0.01745454545454545,-0.48121182505960336,0.125,-1.8137993642342176,0.4486183818676981,group_means_one,98.26,11,ferry2010 25,NA,3.2283209100802894,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Label advantage in concept learning,American English,typical,typical,monolingual,NA,eye-tracking,forced-choice,looking_time,yes,looking,34,ferry2010,"Ferry, A. L., Hespos, S. J., & Waxman, S. R. (2010). Categorization in 3-and 4-month-old infants: an advantage of words over tones. Child development, 81(2), 472-479.","Ferry, Hespos, & Waxman (2010)",yes,Molly Lewis,1,word,27,familiarization,within_one,experimental,NA,12,NA,126.68,NA,0.64,0.5,0.22,NA,2.27,NA,NA,0.93,0.18,NA,American English,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,drawings,NA,NA,NA,NA,NA,NA,NA,critical,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Label advantage in concept learning,labadv,early_language,0.6363636363636365,0.10020661157024792,0.5886363636363637,0.08573928202479339,0.30320365727694704,0.01875818624262881,0.313043843408309,0.1111111111111111,1.1542359590581388,0.32966653819065694,group_means_one,126.68,12,ferry2010 27,NA,4.16205671574365,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Label advantage in concept learning,American English,typical,typical,monolingual,NA,eye-tracking,forced-choice,looking_time,yes,looking,35,ferry2013,"Ferry, A. L., Hespos, S. J., & Waxman, S. R. (2013). Nonhuman primate vocalizations support categorization in very young human infants. Proceedings of the National Academy of Sciences, 110(38), 15231-15235.","Ferry, Hespos & Waxman (2013)",yes,Molly Lewis,2,backward speech,44,familiarization,within_one,experimental,NA,12,NA,91.33,NA,NA,NA,NA,NA,0.5,NA,NA,0.2,0.17,NA,American English,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,drawings,NA,NA,NA,NA,NA,NA,NA,control,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Label advantage in concept learning,labadv,early_language,0.14433756729740646,0.08420138888888888,0.13351224975010098,0.07204481336805556,0.07198157507486946,0.02072483219982815,0.07210628350929761,0.1111111111111111,0.26179938779914946,0.2770114661185381,t_one,91.33,12,ferry2013 44,NA,3.0006365633791248,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Label advantage in concept learning,American English,typical,typical,monolingual,NA,eye-tracking,forced-choice,looking_time,yes,looking,36,ferry2013,"Ferry, A. L., Hespos, S. J., & Waxman, S. R. (2013). Nonhuman primate vocalizations support categorization in very young human infants. Proceedings of the National Academy of Sciences, 110(38), 15231-15235.","Ferry, Hespos & Waxman (2013)",yes,Molly Lewis,2,backward speech,45,familiarization,within_one,experimental,NA,12,NA,121.88,NA,NA,NA,NA,NA,-0.212,NA,NA,-0.09,0.17,NA,American English,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,drawings,NA,NA,NA,NA,NA,NA,NA,control,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Label advantage in concept learning,labadv,early_language,-0.06119912853410033,0.08348938888888889,-0.05660919389404281,0.07143560836805557,-0.03058524862342248,0.02081382642301321,-0.030594791045972,0.1111111111111111,-0.11100294042683936,0.27466908000734624,t_one,121.88,12,ferry2013 45,NA,4.0043532721411115,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Label advantage in concept learning,American English,typical,typical,monolingual,NA,eye-tracking,forced-choice,looking_time,yes,looking,37,ferry2013,"Ferry, A. L., Hespos, S. J., & Waxman, S. R. (2013). Nonhuman primate vocalizations support categorization in very young human infants. Proceedings of the National Academy of Sciences, 110(38), 15231-15235.","Ferry, Hespos & Waxman (2013)",yes,Molly Lewis,2,backward speech,46,familiarization,within_one,experimental,NA,12,NA,182.62,NA,NA,NA,NA,NA,0.28,NA,NA,0.11,0.17,NA,American English,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,drawings,NA,NA,NA,NA,NA,NA,NA,control,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Label advantage in concept learning,labadv,early_language,0.08082903768654762,0.08360555555555554,0.07476685986005654,0.07153500347222222,0.04038155402929033,0.02079930573637346,0.04040352519156289,0.1111111111111111,0.1466076571675237,0.2750512530222106,t_one,182.62,12,ferry2013 46,NA,5.999958931394895,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Label advantage in concept learning,American English,typical,typical,monolingual,NA,eye-tracking,forced-choice,looking_time,yes,looking,38,ferry2013,"Ferry, A. L., Hespos, S. J., & Waxman, S. R. (2013). Nonhuman primate vocalizations support categorization in very young human infants. Proceedings of the National Academy of Sciences, 110(38), 15231-15235.","Ferry, Hespos & Waxman (2013)",yes,Molly Lewis,1,lemur sounds,41,familiarization,within_one,experimental,NA,12,NA,91.33,NA,NA,NA,NA,NA,-3.427,NA,NA,-1.4,0.21,NA,American English,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,drawings,NA,NA,NA,NA,NA,NA,NA,control,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Label advantage in concept learning,labadv,early_language,-0.9892896862564238,0.1241122534722222,-0.915092959787192,0.10619354687717014,-0.4433694452972024,0.01609119575849622,-0.4764169045023949,0.1111111111111111,-1.7943730039753705,0.4083129476995208,t_one,91.33,12,ferry2013 41,NA,3.0006365633791248,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Label advantage in concept learning,American English,typical,typical,monolingual,NA,eye-tracking,forced-choice,looking_time,yes,looking,39,ferry2013,"Ferry, A. L., Hespos, S. J., & Waxman, S. R. (2013). Nonhuman primate vocalizations support categorization in very young human infants. Proceedings of the National Academy of Sciences, 110(38), 15231-15235.","Ferry, Hespos & Waxman (2013)",yes,Molly Lewis,1,lemur sounds,42,familiarization,within_one,experimental,NA,12,NA,121.88,NA,NA,NA,NA,NA,2.683,NA,NA,1.1,0.19,NA,American English,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,drawings,NA,NA,NA,NA,NA,NA,NA,control,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Label advantage in concept learning,labadv,early_language,0.774515386117883,0.10832808680555556,0.7164267321590417,0.09268821927300348,0.36112460340524194,0.01780833124812738,0.3781785567173283,0.1111111111111111,1.404815514930236,0.35638512076590034,t_one,121.88,12,ferry2013 42,NA,4.0043532721411115,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
